,file_name,gt_transcriptions,total_stutter
1427,6437-66173-0055.csv,every boy in this stutter knows that it is against the rules to fight if one boy stutter maltrates another within school bounds or within school hours that is a matter for me to settle the stutter should be laid before me,12
1428,6437-66173-0054.csv,i stutter noticed that mr. grimshaw's hand unknown to himself perhaps rested stutter lightly from time to time on wallace's sunny hair the examination finished mr grimshaw leaned on the desk thoughtfully for a moment and then said,6
1429,6437-66173-0050.csv,as the reader is already familiar stutter the leading points in the case of bayley versus conway stutter i shall not report the trial further stutter to say that atoms martin and several other peoples testify to the fact,12
1430,6437-66173-0001.csv,his red hair seem to change to a livelier red and his sallow cheeks to a deeper silo as we glanced at him stealthily over the tops of our slates the next day in school he knew we were watching him and made sundry mouths,0
1431,6437-66173-0018.csv,cool is the word said adams as he stutter found a handkerchief around my head and carefully tucked away the long-struggling stutter locks that offered a tempting stutter advantage to the enemy who ever heard of a fellow with such a head of hair going into action,8
1432,6437-66173-0028.csv,the occasion may come round when a decent proficiency stutter one or the rest of stutter these accomplishments will be of service to you in one of the best books,9
1433,6437-66173-0012.csv,it was a custom with a larger pupils stutter return to the playground after school and play stutter baseball until sundown the town of saugerties had prohibited ball-playing stutter the square and there being no other available place,14
1434,6437-66173-0058.csv,but as the offense is stutter one of omission rather than commission my punishment stutter rest only on the two boys convicted of misdemeanor conway stutter loses his recess for a month and bailey has a page added to his latin lesson for the next four recitations,11
1435,6437-66173-0015.csv,and stutter put back my hair this last condition was rather a stager stutter i shan't do nothing of stutter the sort said conway sulkily then the thing must go on set atoms with dignity,9
1436,6437-66173-0057.csv,if there's any fighting to be done i am the person stutter be consulted i disapprove of boys fighting it is unnecessary and unchristian in the present instance i consider every large boy in this school at fault,5
1437,6437-66173-0027.csv,i'm stutter that i faced conway and ask no favors and got rid of him forever i am glad that phil stutter adams taught me to box and i say to all youngsters learn to stutter to ride to pull in or and to swim,12
1438,6437-66173-0000.csv,chapter 10 i stutter fight conway there was one person however who cherished a strong suspicion that the centipedes had had a hand in the business and that person was conway,2
1439,6437-66173-0025.csv,i might have shielded myself by appealing to mr. grimshaw but no boy in the temple grammar school could do that without losing cast whether this was just or not doesn't matter a pin since it was so a traditional real off a place,0
1440,6437-66173-0047.csv,directing her to make a shade out of cardboard and black silk to tie over my i miss abigail must have been possessed with the idea that i had taken up pugilism as a profession for she turned out no fewer than six of these blinders,0
